ID;DNI;Ideconomico;Ingresos;GastosMensuales;Balance
5729;46057794;5828;1033;465;568
5730;70525070;5829;1500;675;825
5731;32911988;5830;1326;663;663
5732;70180779;5831;559;230;329
5733;41438680;5832;996;429;567
5734;48632877;5833;1225;564;661
5735;33265618;5834;694;313;381
5736;46792560;5835;897;404;493
5737;71422789;5836;1245;586;659
5738;44774835;5837;583;286;297
5739;70998646;5838;913;366;547
5740;41664374;5839;1062;510;552
5741;46022028;5840;684;322;362
5742;32927747;5841;549;231;318
5743;80379260;5842;542;250;292
5744;48074538;5843;710;284;426
5745;3507971;5844;614;258;356
5746;32888706;5845;518;259;259
5747;32814111;5846;933;439;494
5748;32845521;5847;1494;733;761
5749;71054329;5848;1114;446;668
5750;46319036;5849;797;351;446
5751;16033006;5850;952;457;495
5752;80194873;5851;1027;452;575
5753;30815753;5852;850;366;484
5754;32929173;5853;752;339;413
5755;32846085;5854;1028;484;544
5756;45394509;5855;800;352;448
5757;46807901;5856;1028;422;606
5758;52646272;5857;811;317;494
5759;45345484;5858;756;341;415
5760;32859984;5859;1391;613;778
5761;45017592;5860;517;218;299
5762;32881401;5861;1444;708;736
5763;45214315;5862;1428;600;828
5764;93290412;5863;908;454;454
5765;91240405;5864;857;360;497
5766;10426261;5865;978;401;577
5767;80220285;5866;1296;532;764
5768;40681513;5867;542;244;298
5769;32798883;5868;1499;615;884
5770;33262708;5869;583;269;314
5771;32931701;5870;1453;727;726
5772;32815920;5871;929;456;473
5773;42662025;5872;1047;430;617
5774;42651958;5873;1331;626;705
5775;41286827;5874;1032;434;598
5776;32801850;5875;844;363;481
5777;32869271;5876;870;435;435
5778;48666126;5877;1297;558;739
5779;46779260;5878;1155;486;669
5780;42777351;5879;1059;477;582
5781;32806725;5880;1170;562;608
5782;43328625;5881;667;341;326
5783;76626200;5882;1287;567;720
5784;32968713;5883;631;266;365
5785;32929167;5884;690;332;358
5786;44425594;5885;1206;483;723
5787;32944978;5886;929;391;538
5788;70001508;5887;829;407;422
5789;32935009;5888;987;474;513
5790;47648716;5889;1478;680;798
5791;71401706;5890;1109;466;643
5792;32983741;5891;1472;678;794
5793;71444550;5892;1198;504;694
5794;40247619;5893;1451;581;870
5795;41960589;5894;891;348;543
5796;32971539;5895;610;287;323
5797;32847300;5896;1389;667;722
5798;83083399;5897;677;339;338
5799;80985182;5898;525;210;315
5800;47558138;5899;872;375;497
5801;31911132;5900;737;295;442
5802;87462857;5901;710;299;411
5803;45835428;5902;1338;643;695
5804;32854026;5903;572;235;337
5805;46414632;5904;951;447;504
5806;32779292;5905;911;374;537
5807;45518244;5906;685;302;383
5808;32805514;5907;990;436;554
5809;47634059;5908;784;322;462
5810;43051972;5909;2632;1264;1368
5811;32924742;5910;2867;1291;1576
5812;47589050;5911;2900;1160;1740
5813;32733884;5912;2665;1306;1359
5814;32836834;5913;2830;1161;1669
5815;32761959;5914;2570;1131;1439
5816;47800324;5915;2640;1109;1531
5817;76413534;5916;2199;990;1209
5818;32975733;5917;2010;885;1125
5819;85510834;5918;2165;931;1234
5820;32973657;5919;1770;903;867
5821;32791144;5920;1940;970;970
5822;32805824;5921;2556;1227;1329
5823;16560455;5922;1570;691;879
5824;32916889;5923;1200;552;648
5825;32837355;5924;1035;456;579
5826;32860985;5925;843;380;463
5827;46253262;5926;1009;505;504
5828;32862750;5927;1046;503;543
5829;76400418;5928;684;336;348
5830;32980351;5929;674;311;363
5831;32764920;5930;1245;498;747
5832;76916520;5931;1160;546;614
5833;32883909;5932;588;242;346
5834;72533556;5933;710;284;426
5835;42018115;5934;673;276;397
5836;32877090;5935;549;275;274
5837;46433579;5936;1689;744;945
5838;77488362;5937;1595;782;813
5839;47399997;5938;2500;1175;1325
5840;18970694;5939;2065;868;1197
5841;72025454;5940;2180;872;1308
5842;17851450;5941;2169;1042;1127
5843;46185734;5942;2524;1061;1463
5844;16627681;5943;2668;1201;1467
5845;19331695;5944;1561;781;780
5846;32827609;5945;1601;753;848
5847;45126372;5946;2550;1275;1275
5848;41520440;5947;799;344;455
5849;41704845;5948;1170;480;690
5850;32542531;5949;503;232;271
5851;32853907;5950;1037;488;549
5852;32989143;5951;645;317;328
5853;74780582;5952;643;296;347
5854;32799833;5953;882;424;458
5855;32961622;5954;519;213;306
5856;19247429;5955;1292;530;762
5857;19247904;5956;1214;547;667
5858;16422539;5957;1198;611;587
5859;32919047;5958;1367;684;683
5860;19247819;5959;1423;570;853
5861;47762424;5960;2094;985;1109
5862;41807690;5961;2543;1094;1449
5863;17438399;5962;2552;1225;1327
5864;45292807;5963;2004;802;1202
5865;13738709;5964;2032;915;1117
5866;32962980;5965;2559;1126;1433
5867;32739680;5966;2046;1003;1043
5868;43407665;5967;2089;857;1232
5869;32980162;5968;2687;1129;1558
5870;45809226;5969;2936;1498;1438
5871;32798938;5970;2789;1256;1533
5872;32977405;5971;1208;617;591
5873;32972359;5972;1364;560;804
5874;47077054;5973;1183;592;591
5875;15378863;5974;713;336;377
5876;32807535;5975;1400;630;770
5877;42219831;5976;1046;461;585
5878;47592426;5977;756;310;446
5879;32802213;5978;1120;560;560
5880;70106699;5979;818;369;449
5881;33326501;5980;799;312;487
5882;12484990;5981;1493;732;761
5883;38808628;5982;519;250;269
5884;18014833;5983;1151;495;656
5885;32980660;5984;2764;1382;1382
5886;70111386;5985;1506;769;737
5887;46516919;5986;944;454;490
5888;80261522;5987;1073;462;611
5889;53269086;5988;550;220;330
5890;45181811;5989;1449;609;840
5891;42075595;5990;1029;443;586
5892;40437498;5991;974;449;525
5893;70088293;5992;873;402;471
5894;76402688;5993;972;428;544
5895;32825210;5994;945;416;529
5896;32769150;5995;559;241;318
5897;32824704;5996;1018;398;620
5898;32775254;5997;1016;498;518
5899;32852760;5998;873;437;436
5900;85302990;5999;2979;1490;1489
5901;19785843;6000;2663;1332;1331
5902;40639683;6001;2352;1035;1317
5903;71326147;6002;2363;1087;1276
5904;32986567;6003;1954;899;1055
5905;3466458;6004;2095;1048;1047
5906;70554770;6005;2620;1284;1336
5907;32813252;6006;2421;1138;1283
5908;51963946;6007;2689;1130;1559
5909;32817364;6008;2585;1190;1395
5910;32928755;6009;2051;882;1169
5911;80276583;6010;2393;1125;1268
5912;40918965;6011;2824;1102;1722
5913;44789140;6012;2797;1147;1650
5914;81997883;6013;2450;1078;1372
5915;32968676;6014;1576;788;788
5916;75747047;6015;2295;1125;1170
5917;40077065;6016;1640;804;836
5918;32981532;6017;2534;1141;1393
5919;46051621;6018;592;249;343
5920;47175185;6019;507;254;253
5921;32989457;6020;1342;658;684
5922;3899108;6021;1151;564;587
5923;32843170;6022;1278;550;728
5924;32138843;6023;1200;480;720
5925;46895572;6024;708;298;410
5926;43119549;6025;1498;749;749
5927;32980904;6026;882;353;529
5928;74877814;6027;1327;664;663
5929;32987212;6028;1016;437;579
5930;80387409;6029;557;279;278
5931;47965503;6030;1312;643;669
5932;32926289;6031;1585;682;903
5933;56276537;6032;866;364;502
5934;73328266;6033;924;370;554
5935;32931309;6034;565;221;344
5936;32822067;6035;1338;669;669
5937;72160522;6036;1323;596;727
5938;32941659;6037;1457;598;859
5939;40002576;6038;1278;601;677
5940;32922884;6039;1454;597;857
5941;40503562;6040;558;263;295
5942;32858480;6041;546;213;333
5943;80557560;6042;697;314;383
5944;21350396;6043;602;289;313
5945;32855031;6044;1275;600;675
5946;32824298;6045;826;364;462
5947;32738526;6046;569;234;335
5948;76945349;6047;505;213;292
5949;32942896;6048;771;317;454
5950;32793514;6049;770;355;415
5951;32925866;6050;600;282;318
5952;80358086;6051;664;273;391
5953;74311969;6052;1010;475;535
5954;62752706;6053;1210;509;701
5955;3862731;6054;1094;482;612
5956;27012488;6055;1375;564;811
5957;61781388;6056;1527;688;839
5958;41540263;6057;1899;798;1101
5959;32981430;6058;3000;1290;1710
5960;72665687;6059;2490;1171;1319
5961;32948240;6060;1528;688;840
5962;41341806;6061;2173;848;1325
5963;80251485;6062;1728;709;1019
5964;42854608;6063;2653;1168;1485
5965;19333739;6064;1884;867;1017
5966;32934175;6065;2309;924;1385
5967;45728062;6066;2643;1243;1400
5968;32948294;6067;2436;1097;1339
5969;71743713;6068;1626;813;813
5970;32734255;6069;2438;1146;1292
5971;53702109;6070;1607;804;803
5972;32962004;6071;3000;1200;1800
5973;32827194;6072;2067;931;1136
5974;32956385;6073;2736;1396;1340
5975;43529659;6074;2572;1029;1543
5976;71344390;6075;1872;880;992
5977;41515912;6076;1511;680;831
5978;32945668;6077;2612;1228;1384
5979;82618181;6078;2811;1153;1658
5980;36173517;6079;2692;1293;1399
5981;43880196;6080;1542;725;817
5982;70366574;6081;2155;949;1206
5983;43904312;6082;1543;664;879
5984;27675826;6083;2391;1148;1243
5985;40806737;6084;1604;786;818
5986;47984258;6085;2818;1128;1690
5987;43247528;6086;1973;928;1045
5988;43600254;6087;2318;974;1344
5989;42874845;6088;1296;597;699
5990;33260017;6089;679;326;353
5991;32736177;6090;1006;453;553
5992;32795711;6091;544;234;310
5993;32809465;6092;534;235;299
5994;41687023;6093;1139;536;603
5995;43284367;6094;629;277;352
5996;84885397;6095;866;390;476
5997;32855939;6096;1110;467;643
5998;47608250;6097;1428;672;756
5999;43533277;6098;775;357;418
6000;42957263;6099;1430;572;858
6001;45609130;6100;1212;558;654
6002;32779646;6101;2815;1183;1632
6003;32834472;6102;820;345;475
6004;32974656;6103;927;436;491
6005;92849898;6104;1054;454;600
6006;46412229;6105;687;330;357
6007;32783969;6106;1485;624;861
6008;32854140;6107;1031;423;608
6009;32740360;6108;557;240;317
6010;27749784;6109;971;389;582
6011;32822191;6110;1237;582;655
6012;32733889;6111;547;269;278
6013;47161224;6112;1319;515;804
6014;43173767;6113;2480;1216;1264
6015;32941159;6114;2292;917;1375
6016;32738033;6115;1253;627;626
6017;40545394;6116;1289;581;708
6018;32863869;6117;1213;546;667
6019;32926690;6118;997;469;528
6020;32815046;6119;1266;621;645
6021;40085553;6120;1463;600;863
6022;44852276;6121;1306;510;796
6023;48819748;6122;585;264;321
6024;32805172;6123;1049;452;597
6025;91633525;6124;713;293;420
6026;32905830;6125;941;471;470
6027;32827726;6126;946;388;558
6028;32856725;6127;568;233;335
6029;44023762;6128;2698;1188;1510
6030;40844370;6129;1524;610;914
6031;70204400;6130;2149;989;1160
6032;32976114;6131;2934;1379;1555
6033;42664554;6132;2890;1330;1560
6034;92673106;6133;2896;1275;1621
6035;41455704;6134;1798;846;952
6036;46647831;6135;2934;1291;1643
6037;32977011;6136;2170;890;1280
6038;42855523;6137;2712;1221;1491
6039;46259228;6138;2096;860;1236
6040;48359449;6139;2995;1258;1737
6041;32927960;6140;2322;1138;1184
6042;85999563;6141;1723;672;1051
6043;43404269;6142;1924;789;1135
6044;47822928;6143;2838;1448;1390
6045;34228535;6144;2685;1182;1503
6046;3689865;6145;1564;782;782
6047;44731658;6146;2188;1116;1072
6048;32819959;6147;2620;1179;1441
6049;32939916;6148;1903;819;1084
6050;46974641;6149;2189;876;1313
6051;32222274;6150;1883;735;1148
6052;32926379;6151;2520;1210;1310
6053;33262910;6152;1507;694;813
6054;32888638;6153;2998;1320;1678
6055;48070307;6154;2565;1052;1513
6056;70175380;6155;2604;1068;1536
6057;40113367;6156;2528;1163;1365
6058;32964697;6157;2721;1198;1523
6059;32969083;6158;2181;1047;1134
6060;42767115;6159;1998;999;999
6061;32920615;6160;2524;1035;1489
6062;46732337;6161;1772;745;1027
6063;32866680;6162;1963;923;1040
6064;32776919;6163;2523;1212;1311
6065;77146376;6164;1901;780;1121
6066;94661070;6165;2732;1285;1447
6067;46408962;6166;2661;1358;1303
6068;53927266;6167;1626;813;813
6069;32862239;6168;2475;1089;1386
6070;18309267;6169;1796;737;1059
6071;88998605;6170;1796;755;1041
6072;75056329;6171;2750;1293;1457
6073;46636219;6172;2005;782;1223
6074;23490849;6173;2186;1093;1093
6075;17530053;6174;1678;789;889
6076;56512876;6175;1921;923;998
6077;80706416;6176;2041;919;1122
6078;32323323;6177;2694;1374;1320
6079;57791204;6178;2369;1019;1350
6080;80312088;6179;2761;1298;1463
6081;76592720;6180;2179;981;1198
6082;41375156;6181;1871;880;991
6083;32990040;6182;1855;928;927
6084;32802556;6183;2483;1093;1390
6085;75582752;6184;2475;1089;1386
6086;44867544;6185;1517;638;879
6087;32784528;6186;1831;934;897
6088;32766421;6187;1646;774;872
6089;32762141;6188;2060;969;1091
6090;70012830;6189;1650;710;940
6091;32871937;6190;2155;1056;1099
6092;32980481;6191;1871;805;1066
6093;32820521;6192;2074;996;1078
6094;32810971;6193;2564;1103;1461
6095;32846289;6194;1826;822;1004
6096;44264351;6195;1661;748;913
6097;41450985;6196;2108;865;1243
6098;32834079;6197;2932;1349;1583
6099;32862627;6198;2972;1338;1634
6100;32839115;6199;2859;1116;1743
6101;32967812;6200;2335;934;1401
6102;70106894;6201;1728;795;933
6103;32908910;6202;1627;798;829
6104;32737193;6203;2447;1028;1419
6105;65276548;6204;2994;1198;1796
6106;43354224;6205;2675;1365;1310
6107;42843501;6206;2638;1188;1450
6108;32916128;6207;1694;712;982
6109;32822651;6208;1852;723;1129
6110;32869591;6209;1766;883;883
6111;32923436;6210;2211;885;1326
6112;32733818;6211;1729;761;968
6113;74095798;6212;1703;852;851
6114;32928832;6213;2745;1318;1427
6115;76390781;6214;2872;1293;1579
6116;72672905;6215;2715;1114;1601
6117;32967508;6216;2935;1468;1467
6118;76979534;6217;1595;654;941
6119;40707919;6218;2136;962;1174
6120;32845504;6219;2460;1009;1451
6121;80596950;6220;1686;793;893
6122;40195313;6221;2065;950;1115
6123;32840746;6222;1952;976;976
6124;42440753;6223;2352;988;1364
6125;70013020;6224;1548;620;928
6126;32785010;6225;2724;1390;1334
6127;74443864;6226;2729;1229;1500
6128;16699734;6227;2965;1305;1660
6129;32806262;6228;2525;1238;1287
6130;47644147;6229;1669;768;901
6131;43753945;6230;2182;895;1287
6132;43521124;6231;2069;1014;1055
6133;32855940;6232;2024;830;1194
6134;32926674;6233;1733;815;918
6135;32985916;6234;1724;673;1051
6136;32985915;6235;1945;837;1108
6137;46664195;6236;1715;789;926
6138;32542483;6237;1757;826;931
6139;32915041;6238;1984;814;1170
6140;40205481;6239;1639;672;967
6141;70488813;6240;2088;1065;1023
6142;41417121;6241;2326;1024;1302
6143;44223460;6242;2417;1161;1256
6144;32541203;6243;1894;891;1003
6145;41310789;6244;2166;1062;1104
6146;40784102;6245;2189;964;1225
6147;18065710;6246;1782;838;944
6148;47515369;6247;1598;799;799
6149;42332852;6248;2379;1142;1237
6150;43658964;6249;1960;922;1038
6151;32541064;6250;2086;1064;1022
6152;40491907;6251;2777;1139;1638
6153;80211580;6252;1793;736;1057
6154;42204114;6253;2887;1213;1674
6155;32406948;6254;1656;646;1010
6156;76401813;6255;2244;943;1301
6157;32542960;6256;2423;1067;1356
6158;32975054;6257;2035;1018;1017
6159;32763732;6258;2330;956;1374
6160;32833074;6259;2217;887;1330
6161;43109960;6260;2972;1278;1694
6162;32817138;6261;1893;966;927
6163;32806200;6262;1568;612;956
6164;45858336;6263;2408;1084;1324
6165;32929227;6264;1932;966;966
6166;80556747;6265;1697;662;1035
6167;43770406;6266;2386;1098;1288
6168;32926861;6267;2716;1331;1385
6169;32905559;6268;2629;1236;1393
6170;40642811;6269;2392;1077;1315
6171;32806338;6270;2265;974;1291
6172;32811311;6271;2336;1075;1261
6173;44485960;6272;1968;984;984
6174;32913137;6273;2293;1078;1215
6175;76944596;6274;2933;1203;1730
6176;76809487;6275;2046;901;1145
6177;42822704;6276;2042;838;1204
6178;16738748;6277;2242;1121;1121
6179;41187681;6278;2477;1066;1411
6180;40894888;6279;1682;841;841
6181;32824070;6280;2831;1416;1415
6182;44483720;6281;2141;878;1263
6183;41084067;6282;2694;1078;1616
6184;47920685;6283;1773;852;921
6185;32910792;6284;1700;680;1020
6186;40796014;6285;2397;1055;1342
6187;73954304;6286;1935;968;967
6188;47444512;6287;2371;949;1422
6189;32925369;6288;1997;999;998
6190;48597088;6289;2788;1339;1449
6191;77097950;6290;2461;1133;1328
6192;32925978;6291;1619;697;922
6193;32828818;6292;2542;1017;1525
6194;75785002;6293;2838;1306;1532
6195;44762507;6294;2515;1208;1307
6196;46155461;6295;2891;1186;1705
6197;40225313;6296;2931;1407;1524
6198;46564486;6297;1754;807;947
6199;44874991;6298;1919;883;1036
6200;40356504;6299;1931;850;1081
6201;80411080;6300;2644;1322;1322
6202;46544106;6301;2026;831;1195
6203;32812410;6302;2260;882;1378
6204;32864749;6303;2523;1237;1286
6205;32771249;6304;2239;918;1321
6206;46081880;6305;2992;1257;1735
6207;43401016;6306;2570;1157;1413
6208;47857100;6307;1977;772;1205
6209;40432441;6308;2727;1364;1363
6210;32530602;6309;1684;775;909
6211;72396917;6310;1878;864;1014
6212;41727288;6311;2057;1029;1028
6213;32737552;6312;2083;855;1228
6214;17112617;6313;2811;1294;1517
6215;75048629;6314;1927;925;1002
6216;98417554;6315;2250;923;1327
6217;9028850;6316;2459;1156;1303
6218;32848666;6317;2869;1406;1463
6219;32843977;6318;2886;1443;1443
6220;32945542;6319;2637;1187;1450
6221;32926846;6320;2577;1083;1494
6222;19188424;6321;2676;1098;1578
6223;70216488;6322;2736;1314;1422
6224;44659010;6323;2064;867;1197
6225;32817930;6324;2995;1228;1767
6226;7578470;6325;2684;1155;1529
6227;32859390;6326;2213;1063;1150
6228;7617635;6327;1526;733;793
6229;32737430;6328;2725;1281;1444
6230;32817557;6329;2641;1163;1478
6231;95094312;6330;1738;765;973
6232;55130243;6331;2507;1053;1454
6233;8628868;6332;2408;1036;1372
6234;32864302;6333;2804;1234;1570
6235;32841485;6334;1979;871;1108
6236;32520871;6335;1904;781;1123
6237;44982872;6336;1585;682;903
6238;42925322;6337;2526;1036;1490
6239;32938346;6338;2072;995;1077
6240;74750878;6339;2485;1069;1416
6241;75916233;6340;1613;742;871
6242;32901796;6341;2251;923;1328
6243;41408036;6342;2106;843;1263
6244;32541796;6343;2476;1164;1312
6245;48363322;6344;1648;759;889
6246;90031676;6345;2024;911;1113
6247;32971971;6346;2126;1021;1105
6248;32950964;6347;2808;1404;1404
6249;32912304;6348;2844;1195;1649
6250;45611735;6349;2304;1037;1267
6251;80281558;6350;1593;781;812
6252;69453616;6351;1951;781;1170
